-0.071472	-0.090965	-0.046519	-0.755371	0.151439	-0.650903	-0.082242	-0.145116	-0.142113	-0.306838	-0.036783	-0.058261	-0.179955	-0.028137	0.004502	0.306129	0.186510	-0.125679	0.013149	-0.580362	0.140252	0.091295	0.369471	-0.190266	0.021690	0.456917	0.174211	-0.147914	0.313976	-0.136925	0.321561	-0.244955	-0.112141	-0.327994	0.125347	0.508865	-0.100027	0.267992	0.747377	-0.372651	0.169340	0.429166	-0.110156	0.229994	0.013516	-0.341735	-0.290416	0.140881	-0.344408	0.015985	-0.303348	0.274542	0.606798	0.574811	0.009383	0.006702	-0.068902	0.487891	0.082593	0.052679	-0.211623	-0.533660	-0.272828	0.676355
-0.039083	-0.060997	-0.026546	-0.744822	0.142266	-0.637717	-0.082266	-0.114886	-0.151817	-0.304945	-0.023143	-0.039396	-0.193249	0.005037	0.004099	0.296082	0.159443	-0.127565	0.011274	-0.575031	0.137118	0.132136	0.379773	-0.194335	0.028563	0.414777	0.155077	-0.206827	0.300028	-0.152567	0.306347	-0.227839	-0.100561	-0.300170	0.118855	0.467717	-0.109439	0.280045	0.723652	-0.358510	0.144283	0.435477	-0.105294	0.248970	0.040088	-0.353715	-0.324820	0.158653	-0.327036	0.020603	-0.336514	0.234245	0.581609	0.532160	0.011351	0.000007	-0.083386	0.487405	0.093016	0.094881	-0.181690	-0.517196	-0.288715	0.659830
0.417119	0.327259	0.251948	-0.021837	-0.040037	-0.058505	-0.089936	0.637750	-0.235044	-0.106516	0.124015	0.026923	-0.395770	0.641142	0.010599	-0.212741	-0.087282	0.094330	-0.010378	-0.261891	0.031209	0.468917	0.310318	-0.176339	0.010145	-0.399689	-0.228881	-0.727458	0.078221	-0.246064	-0.119470	0.059647	0.374110	0.199098	-0.037392	-0.406958	-0.218091	0.567062	-0.145607	0.053292	-0.193442	0.299879	0.037085	0.421225	0.280001	-0.250678	-0.558885	0.191192	-0.102207	0.009677	-0.726155	-0.528368	-0.194679	-0.262425	-0.010808	-0.168921	-0.176408	-0.106553	0.369252	0.247991	0.138316	0.083985	-0.212792	0.119868
-0.297247	-0.159831	-0.254906	-0.145698	-0.029221	0.030457	0.088989	-0.846831	0.278444	0.022898	-0.032792	0.290813	0.390430	-0.588055	-0.016644	0.418715	-0.179999	-0.349154	0.027596	0.249417	-0.043590	-0.161314	-0.252517	0.146580	0.022599	0.371407	0.243743	0.328136	-0.249978	0.207890	0.140830	0.022120	-0.592354	-0.130587	0.012459	0.453511	0.257619	-0.767456	0.204793	-0.134799	0.085635	-0.211871	0.040007	-0.290954	-0.140219	0.050596	0.313183	0.031317	0.381927	0.044450	0.729395	0.492550	0.178878	0.101868	0.080477	0.224567	0.076573	0.458600	-0.532265	0.267340	0.282770	-0.093804	0.089337	-0.119730
0.323749	0.249845	0.196257	-0.025857	-0.033472	-0.039910	-0.073882	0.482414	-0.185107	-0.089625	0.104838	0.042316	-0.306666	0.502821	0.009332	-0.144825	-0.099240	0.051224	-0.012313	-0.179705	0.021134	0.383222	0.251882	-0.133198	0.013968	-0.316795	-0.171124	-0.602700	0.030606	-0.189333	-0.093868	0.049212	0.295681	0.176024	-0.027161	-0.315796	-0.159191	0.408053	-0.123205	0.046769	-0.169130	0.235627	0.023429	0.322797	0.234623	-0.208580	-0.454613	0.165881	-0.050198	0.010454	-0.546777	-0.414337	-0.165279	-0.225997	-0.008983	-0.124206	-0.157602	-0.057097	0.272821	0.247851	0.159573	0.069838	-0.185886	0.092391
0.382264	0.296708	0.229199	-0.010260	-0.041364	-0.032176	-0.078678	0.563852	-0.208719	-0.090562	0.117867	0.046769	-0.352883	0.579343	0.010222	-0.179798	-0.108557	0.061109	-0.009085	-0.204860	0.025755	0.440649	0.281564	-0.148835	0.013017	-0.374564	-0.202836	-0.686127	0.037039	-0.227270	-0.114433	0.063041	0.335173	0.204292	-0.032651	-0.380597	-0.187940	0.475747	-0.155469	0.061170	-0.196879	0.266647	0.032597	0.375457	0.267946	-0.226495	-0.512980	0.179024	-0.053120	0.012713	-0.639535	-0.484715	-0.199563	-0.270866	-0.002042	-0.139594	-0.173683	-0.082649	0.327918	0.273478	0.165100	0.090093	-0.203204	0.088699
-0.329887	-0.162898	-0.258981	-0.179231	-0.018120	-0.017441	0.095357	-0.867454	0.272353	0.017331	-0.060335	0.266174	0.399781	-0.583640	-0.012560	0.404908	-0.153107	-0.342713	0.030489	0.221211	-0.040094	-0.180193	-0.263138	0.145032	0.012799	0.412600	0.256093	0.363116	-0.224596	0.208373	0.163866	0.005713	-0.597696	-0.158242	0.017072	0.499654	0.234121	-0.737667	0.244111	-0.158752	0.127686	-0.193789	0.034615	-0.290353	-0.156407	0.052533	0.333090	-0.002675	0.345011	0.034401	0.723668	0.528478	0.214622	0.160237	0.063675	0.219683	0.089300	0.466713	-0.536727	0.222871	0.237011	-0.140596	0.088748	-0.111342
-0.123319	-0.127788	-0.067806	-0.812819	0.175395	-0.719555	-0.080323	-0.190883	-0.123429	-0.323337	-0.059847	-0.091584	-0.164424	-0.082601	0.003879	0.328628	0.250134	-0.115376	0.019633	-0.631427	0.154197	0.029591	0.367043	-0.189985	0.012317	0.546802	0.207471	-0.067490	0.363975	-0.117731	0.363817	-0.271905	-0.135841	-0.399968	0.140113	0.604864	-0.102602	0.284768	0.819020	-0.418791	0.226403	0.445472	-0.116450	0.223520	-0.026681	-0.348651	-0.249696	0.121685	-0.405334	0.011930	-0.273785	0.352776	0.686864	0.671317	0.003094	0.008292	-0.039874	0.515357	0.080694	-0.022739	-0.292369	-0.592327	-0.247559	0.732770
0.376615	0.268397	0.251892	0.133432	-0.045246	0.140207	-0.072936	0.609270	-0.199162	-0.033096	0.141550	0.044765	-0.318485	0.558441	0.002060	-0.211637	-0.147852	0.100384	-0.018410	-0.080353	-0.014335	0.387271	0.235630	-0.120009	0.021820	-0.470179	-0.214419	-0.650490	-0.033901	-0.180587	-0.181015	0.094319	0.374276	0.270428	-0.064560	-0.495777	-0.145640	0.420164	-0.286583	0.163714	-0.247723	0.202230	0.034871	0.285360	0.268777	-0.165037	-0.447808	0.180548	0.013610	0.000241	-0.555843	-0.517728	-0.301838	-0.399850	-0.001495	-0.130091	-0.171131	-0.180740	0.307337	0.236555	0.197318	0.183526	-0.163820	-0.024585
-0.286128	-0.133879	-0.219914	-0.137274	-0.022006	0.012000	0.086761	-0.747835	0.250268	0.025971	-0.064554	0.222556	0.359629	-0.501288	-0.010564	0.322679	-0.119718	-0.276619	0.028428	0.204442	-0.040111	-0.173646	-0.245931	0.140032	0.003639	0.369316	0.213195	0.330034	-0.205249	0.192240	0.126958	0.011695	-0.514562	-0.131040	0.008449	0.426105	0.201420	-0.651489	0.170252	-0.129486	0.117208	-0.182142	0.048891	-0.255119	-0.146907	0.058694	0.299795	-0.019844	0.301267	0.029660	0.650317	0.454375	0.154816	0.130262	0.048719	0.170854	0.091034	0.372177	-0.457520	0.166102	0.213109	-0.107759	0.104097	-0.124543
