-0.120651	-0.112699	-0.057844	-0.776780	0.168138	-0.682320	-0.062979	-0.230782	-0.108135	-0.301918	-0.037106	-0.028654	-0.147559	-0.102383	-0.000613	0.346503	0.170607	-0.161035	0.020875	-0.569065	0.142104	0.059742	0.349758	-0.166689	0.028759	0.500934	0.207238	-0.109234	0.305050	-0.113439	0.346517	-0.241318	-0.164063	-0.348870	0.138514	0.572993	-0.081643	0.211802	0.788545	-0.380743	0.180183	0.425904	-0.117982	0.195023	-0.001062	-0.342964	-0.265275	0.144736	-0.316633	0.020989	-0.229903	0.342694	0.649034	0.592104	0.010099	0.025780	-0.070083	0.546212	0.046299	0.075898	-0.201516	-0.555885	-0.269783	0.663842
0.009364	-0.007219	-0.011971	0.357786	-0.068111	0.420375	0.052861	-0.110549	0.078539	0.158662	0.085965	0.239249	0.167587	-0.103081	-0.027961	0.079274	-0.316867	-0.156370	-0.021083	0.469342	-0.094791	0.025218	-0.137674	0.098529	0.054302	-0.239803	-0.000547	-0.068693	-0.387749	0.052893	-0.150610	0.144294	-0.082675	0.252654	-0.054428	-0.237253	0.157769	-0.397419	-0.308625	0.244126	-0.225025	-0.215603	0.008802	-0.235651	0.087232	0.090800	0.085681	0.078690	0.459101	0.018954	0.328921	-0.103740	-0.332706	-0.447818	0.069305	0.139690	-0.064838	-0.026831	-0.180131	0.291073	0.438059	0.268138	-0.000822	-0.381344
-0.256658	-0.121218	-0.201814	-0.186731	-0.004367	-0.055085	0.075721	-0.676609	0.207946	-0.002246	-0.055867	0.207888	0.303768	-0.452452	-0.007506	0.315356	-0.090786	-0.259158	0.028545	0.126672	-0.020333	-0.131657	-0.188790	0.108183	0.004769	0.360304	0.205674	0.277859	-0.160966	0.152334	0.138926	-0.008832	-0.474725	-0.148653	0.020889	0.427378	0.165154	-0.556787	0.225091	-0.146884	0.122821	-0.127167	0.034316	-0.207134	-0.127440	0.025541	0.229632	-0.004466	0.241765	0.029379	0.544341	0.419839	0.194705	0.166494	0.047751	0.157263	0.070750	0.384658	-0.401518	0.158133	0.177703	-0.140020	0.074869	-0.057075
-0.102268	-0.114770	-0.016729	0.326974	-0.003002	0.100804	0.000918	0.334537	0.029740	0.106527	-0.132295	-0.479809	0.000374	-0.005201	0.029497	-0.419885	0.440546	0.455352	-0.002439	-0.023722	-0.012485	-0.409319	-0.219186	0.053785	-0.091752	0.003308	-0.084836	0.616047	0.324851	0.138234	-0.068980	-0.058086	0.274412	-0.123609	-0.027889	-0.118416	-0.056113	0.268055	-0.226967	0.049958	0.218163	-0.206442	0.009430	-0.091363	-0.264863	0.314249	0.446676	-0.342632	-0.427746	-0.073455	-0.032957	0.005679	-0.066359	0.199085	-0.114102	-0.165410	0.225528	-0.598143	0.177634	-0.849311	-0.640035	0.104203	0.333478	-0.075551
-0.115041	-0.086281	-0.050925	-0.654020	0.138390	-0.577171	-0.039139	-0.224240	-0.082207	-0.243610	-0.047777	-0.015373	-0.097358	-0.094669	0.000818	0.276395	0.126938	-0.127870	0.019886	-0.468473	0.116656	0.048679	0.265579	-0.129270	0.012197	0.440559	0.175042	-0.064181	0.245668	-0.084915	0.293713	-0.207084	-0.139511	-0.284817	0.108854	0.489595	-0.079377	0.156998	0.650753	-0.317820	0.172124	0.339111	-0.092134	0.158271	-0.015763	-0.257733	-0.213224	0.090143	-0.258683	0.012566	-0.167612	0.305137	0.549161	0.503726	-0.007689	0.019882	-0.054760	0.450879	0.013513	0.066374	-0.176717	-0.467591	-0.210188	0.529425
0.132402	0.023599	0.075182	0.575369	-0.088774	0.619144	0.029983	0.164049	0.004145	0.225361	0.141731	0.202352	0.090005	0.057533	-0.030069	-0.021857	-0.392736	-0.072996	-0.055783	0.608396	-0.118857	0.077674	-0.101227	0.097881	0.077768	-0.527122	-0.096125	-0.196994	-0.463216	0.007191	-0.296632	0.194861	0.143272	0.429967	-0.082513	-0.521988	0.160721	-0.287271	-0.532549	0.427020	-0.377043	-0.247668	-0.026934	-0.261205	0.189988	0.128249	0.028407	0.088895	0.507384	0.009282	0.210292	-0.335146	-0.559041	-0.676073	0.081207	0.126769	-0.140681	-0.226814	-0.038701	0.298066	0.507373	0.468335	-0.036033	-0.494893
-0.105866	-0.083260	-0.041563	-0.712709	0.153216	-0.642118	-0.048338	-0.204844	-0.102033	-0.268398	-0.048442	-0.035673	-0.131824	-0.078108	0.000699	0.288258	0.158029	-0.117975	0.020595	-0.532942	0.132225	0.057317	0.306471	-0.149929	0.018798	0.464509	0.179342	-0.088446	0.291656	-0.103969	0.314827	-0.224357	-0.129055	-0.314325	0.120779	0.519144	-0.099337	0.220566	0.711802	-0.344423	0.184168	0.387746	-0.101953	0.194578	-0.006124	-0.296682	-0.248931	0.106480	-0.310376	0.014932	-0.227433	0.309778	0.596329	0.546471	-0.005526	0.010101	-0.056282	0.474338	0.052127	0.048378	-0.211192	-0.517680	-0.236829	0.595438
-0.125284	-0.117104	-0.059990	-0.729646	0.161296	-0.649893	-0.055307	-0.234130	-0.099559	-0.289550	-0.042152	-0.015210	-0.134091	-0.104861	-0.002339	0.335005	0.162496	-0.153614	0.019764	-0.536665	0.129674	0.051561	0.323848	-0.158793	0.031345	0.480930	0.201541	-0.095460	0.280922	-0.103992	0.326770	-0.230010	-0.157976	-0.333632	0.133865	0.548762	-0.072933	0.191771	0.756927	-0.358858	0.170841	0.403115	-0.113206	0.181329	0.001708	-0.330935	-0.246022	0.135876	-0.300514	0.023473	-0.207835	0.333310	0.612857	0.564400	0.015806	0.036019	-0.069255	0.530485	0.041778	0.069508	-0.185540	-0.528844	-0.256670	0.624474
0.431865	0.351860	0.258932	-0.057951	-0.047099	-0.129379	-0.098795	0.668844	-0.249614	-0.122607	0.105382	-0.014056	-0.429096	0.678383	0.017715	-0.250533	-0.043190	0.123638	-0.008820	-0.324410	0.049189	0.473022	0.322160	-0.186550	-0.001999	-0.372226	-0.248391	-0.726885	0.134640	-0.261142	-0.106761	0.053091	0.393044	0.171485	-0.029492	-0.394255	-0.252424	0.629998	-0.131269	0.019323	-0.164973	0.316914	0.046596	0.485831	0.268002	-0.259976	-0.574916	0.163782	-0.173983	0.009012	-0.786197	-0.537158	-0.167222	-0.209829	-0.028789	-0.209872	-0.153702	-0.122185	0.417048	0.214720	0.075223	0.056053	-0.208255	0.166507
0.150279	0.022663	0.079594	0.611493	-0.094356	0.658212	0.035210	0.170117	0.006967	0.240370	0.148835	0.208551	0.096567	0.045060	-0.030757	-0.021027	-0.418953	-0.063979	-0.058973	0.648198	-0.117948	0.078863	-0.107108	0.107730	0.080323	-0.555708	-0.106060	-0.199732	-0.497794	0.008612	-0.318304	0.204455	0.137199	0.456639	-0.088051	-0.554368	0.172481	-0.310934	-0.563110	0.451498	-0.401253	-0.267979	-0.025252	-0.273735	0.194560	0.147716	0.037352	0.092203	0.540727	0.011805	0.223883	-0.354137	-0.582792	-0.712455	0.085709	0.127741	-0.141541	-0.247263	-0.034784	0.314958	0.526538	0.495176	-0.028741	-0.528625
0.118645	0.021127	0.075821	0.580333	-0.091602	0.619416	0.030726	0.167867	0.005697	0.225868	0.132494	0.189758	0.095492	0.055737	-0.027823	-0.039132	-0.367606	-0.059456	-0.054131	0.601559	-0.124143	0.056613	-0.117151	0.104471	0.069880	-0.523244	-0.100645	-0.171198	-0.446001	0.016850	-0.293932	0.192965	0.152050	0.418822	-0.087466	-0.523137	0.157599	-0.284040	-0.537342	0.420977	-0.364098	-0.252636	-0.024432	-0.265323	0.173312	0.133774	0.053055	0.068855	0.489090	0.006590	0.218876	-0.325083	-0.557746	-0.661666	0.070262	0.119762	-0.129730	-0.241743	-0.040213	0.260165	0.479735	0.473541	-0.012356	-0.500973
